name,line
Kanye,"Somebody ordered pancakes, I just sip the sizzurp
"
Kanye,"That right there could drive a sane man berserk
"
Kanye,"Not to worry, Mr. H-to-the-Izzo's back to wizzerk
"
Kanye,"How do you console my mom or give her light support
"
Kanye,"Tellin' her her son's on life support?
"
Kanye,"And just imagine how my girl feel
"
Kanye,"On the plane scared as hell that her guy look like Emmett Till
"
Kanye,"She was with me before the deal, she'd been tryna be mine
"
Kanye,"She a Delta, so she'd been throwin' that Dynasty sign
"
Kanye,"No use in me tryna be lyin', I been tryna be signed
"
Kanye,"Tryin' to be a millionaire, how I used two lifelines
"
Kanye,"In the same hospital where Biggie Smalls died
"
Kanye,"The doctor said I had blood clots, but I ain't Jamaican, man
"
Kanye,"Story on MTV and I ain't tryna make a band
"
Kanye,"I swear, this right here, history in the makin', man
"
Kanye,"I really apologize for everything right now
"
Kanye,"If it's unclear at all, man
"
Kanye,"They got my mouth wired shut
"
Kanye,"For like… I dunno, the doctor said like six weeks
"
Kanye,"Y'know, he had, I had reconstructive surgery on my jaw
"
Kanye,"I looked in the mirror
"
Kanye,"And half my jaw was in the back of my mouth, man
"
Kanye,"I couldn't believe it
"
Kanye,"But I'm still here for y'all right now, man
"
Kanye,"This what I got to say right here, dawg
"
Kanye,"Yeah, turn me up, yeah, uh
"
Kanye,"What if somebody from the Chi' that was ill got a deal
"
Kanye,"On the hottest rap label around?
"
Kanye,"But he wasn't talkin' 'bout coke and birds
"
Kanye,"It was more like spoken word, 'cept he's really puttin' it down?
"
Kanye,"And he explained the story 'bout how Blacks came from glory
"
Kanye,"And what we need to do in the game
"
Kanye,"Good dude, bad night, right place, wrong time
"
Kanye,"In the blink of a eye, his whole life changed
"
Kanye,"If you could feel how my face felt
"
Kanye,"Thank God I ain't too cool for the safe belt
"
Kanye,"I swear to God, driver two wanna sue
"
Kanye,"I got a lawyer for the case, to keep what's in my safe safe
"
Kanye,"My dawgs couldn't tell if I…
"
Kanye,"I looked like Tom Cruise in Vanilla Sky, it was televised
"
Kanye,"There's been an accident like GEICO
"
Kanye,"They thought I was burnt up like Pepsi did Michael
"
Kanye,"I must got a angel, ‘cause look how death missed his ass
"
Kanye,"Unbreakable, what, you thought they'd call me Mr. Glass?
"
Kanye,"Look back on my life like the Ghost of Christmas Past
"
Kanye,"Toys ""R"" Us where I used to spend that Christmas cash
"
Kanye,"And I still won't grow up, I'm a grown-ass kid
"
Kanye,"Swear I should be locked up for stupid shit that I did
"
Kanye,"But I'm a champion, so I turned tragedy to triumph
"
Kanye,"Make music that's fire, spit my soul through the wire
"
Kanye,"Y'know what I'm sayin'?
"
Kanye,"When the doctor told me I had, um
"
Kanye,"That I was gonna have to have a plate in my chin, I said
"
Kanye,"""Dawg, don't you realize I'll never make it on a plane now?""
"
Kanye,"""It's bad enough I got all this jewelry on!""
"
Kanye,"You can't be serious, man
"
Kanye,"Aight, they said he wasn't tall enough
"
Kanye,"And all gold is not reality
"
Kanye,"Ma we here we gon' cook this Sunday ok?
"
Kanye,"That's a new girlfriend?
"
Kanye,"This is family business
"
Kanye,"And this is for the family that can't be with us
"
Kanye,"And this is for my cousin locked down, know the answer's in us
"
Kanye,"This why I spit it in my songs so sweet like a photo
"
Kanye,"Of your granny's picture, now that you're gone, it hit us
"
Kanye,"Super hard on Thanksgiving and Christmas, this can't be right
"
Kanye,"Yeah, you heard the track I did man, ""This Can't Be Life""
"
Kanye,"Somebody please say grace so I can save face
"
Kanye,"And have a reason to cover my face
"
Kanye,"I even made you a plate, soul food, know how Granny do it
"
Kanye,"Monkey bread on the side, know how the family do it
"
Kanye,"When I brought it why the guard have to look all through it?
"
Kanye,"As kids, we used to laugh
"
Kanye,"Who knew that life would move this fast?
"
Kanye,"Who knew I'd have to look at you through a glass?
"
Kanye,"And look, you tell me you ain't did it then you ain't did it
"
Kanye,"And if you did, then that's family business
"
Kanye,"And I don't care 'bout
"
Kanye,"All these fancy things
"
Kanye,"I tell you that all is my weight and gold
"
Kanye,"Now all I know I know all these things
"
Kanye,"And this is for everybody standing with us
"
Kanye,"Come on, let's take a family Grammy picture
"
Kanye,"Abi, remember when they ain't believe in me?
"
Kanye,"Now she like ""See, that's my cousin on TV!""
"
Kanye,"Now, we gettin' it and we gon' make it
"
Kanye,"And they gon' hate it and I'm his favorite
"
Kanye,"I can't deny it, I'm a straight rider
"
Kanye,"But when we get together be electric slidin'
"
Kanye,"Grandma, get 'em shook up
"
Kanye,"Aw naw, don't open the photo book up
"
Kanye,"I got an Aunt Ruth that can't remember your name
"
Kanye,"But I bet them Polaroids'll send her down memory lane
"
Kanye,"You know that one auntie, you don't mean to be rude
"
Kanye,"But every holiday nobody eating her food
"
Kanye,"And you don't wanna stay there cause them your worst cousins
"
Kanye,"Got roaches at their crib like them your first cousins
"
Kanye,"Act like you ain't took a bath with your cousins
"
Kanye,"Fit 3 in the bed if it's 6 of y'all
"
Kanye,"I'm talkin' 'bout three by the head and three by the leg
"
Kanye,"But you ain't have to tell my girl I used to pee in the bed
"
Kanye,"Rain, rain, rain go away
"
Kanye,"Let the sun come out and all the children say
"
Kanye,"I woke up early this morning with a new state of mind
"
Kanye,"A creative way to rhyme without using knives and guns
"
Kanye,"Keep your nose out the sky, keep your heart to God
"
Kanye,"And keep your face to the risin' sun
"
Kanye,"I feel like one day you'll understand me, dog
"
Kanye,"You can still love your man and be manly, dog
"
Kanye,"You ain't got to get heated at every house warmin'
"
Kanye,"Sittin' here, grillin' people like George Foreman
"
Kanye,"Why Uncle Ray and Aunt Shiela always performin'?
"
Kanye,"The second she storm out then he storm in
"
Kanye,"Y'all gon' sit down, have a good time this reunion
"
Kanye,"And drink some wine like Communion
"
Kanye,"And act like everything fine and if it isn't
"
Kanye,"We ain't letting everybody in our family business, uh
"
Kanye,"They don't mean a thing a thing
"
Kanye,"They don't mean a thing a thing a thing
"
Kanye,"I don't care what they don't mean a thing
"
Kanye,"All I know, I know all these things
"
Kanye,"All these things, all these things
"
Kanye,"CLK Mercedes Benz
"
Kanye,"All these things, all these things ...
"
Kanye,"A whole lotta money
"
Kanye,"Mommy and Daddy, will you please stop fighting?
"
Kanye,"All these things, all these things...
"
Kanye,"Let's get Stevie outta jail
"
Kanye,"Yo fuck you, Kanye, first and foremost
"
Kanye,"For making me do this shit. Muh'fucker
"
Kanye,"Had to throw everybody out the motherfucking room
"
Kanye,"Cause they don't fucking
"
Kanye,"I'd like to propose a toast
"
Kanye,"I said toast motherfucker!
"
Kanye,"And I am
"
Kanye,"And they ask me, they ask me, they ask me, I tell them
"
Kanye,"Raise your glasses, your glasses, your glasses to the sky and
"
Kanye,"This is the last call for alcohol, for the
"
Kanye,"So get your ass up off the wall
"
Kanye,"The all around the world Digital Underground Pac
"
Kanye,"The Rudolph the red-nosed reindeer of the Roc
"
Kanye,"I take my chain, my 15 seconds of fame
"
Kanye,"And come back next year with the whole fucking game
"
Kanye,"Ain't nobody expect Kanye to end up on top
"
Kanye,"They expected that College Dropout to drop and then flop
"
Kanye,"Then maybe he stop savin' all the good beats for himself
"
Kanye,"My money was thinner than Sean Paul's goatee hair
"
Kanye,"Now Jean Paul Gaultier cologne fill the air, here
"
Kanye,"They say he bougie, he big-headed
"
Kanye,"Would you please stop talking about how my dick head is
"
Kanye,"Flow infectious, give me 10 seconds
"
Kanye,"I'll have a buzz bigger than insects in Texas
"
Kanye,"It's funny how wasn't nobody interested
"
Kanye,"'Til the night I almost killed myself in Lexus
"
Kanye,"Now I am
"
Kanye,"Now was Kanye the most overlooked? Yes sir
"
Kanye,"Now is Kanye the most overbooked? Yes sir
"
Kanye,"Though the fans want the feeling of A Tribe Called Quest
"
Kanye,"But all they got left is this guy called West
"
Kanye,"That'll take Freeway, throw him on tracks with Mos Def
"
Kanye,"Call him Kwa-li or Kwe-li, I put him on songs with JAY-Z
"
Kanye,"I'm the Gap like Banana Republic and Old Navy, and oooh
"
Kanye,"It come out sweeter than old Sadie
"
Kanye,"Nice as Bun-B when I met him at the Source awards
"
Kanye,"Girl he had with him - ass coulda won the horse awards
"
Kanye,"And I was almost famous, now everybody love Kanye
"
Kanye,"I'm almost Raymond
"
Kanye,"Some say he arrogant, can y'all blame him?
"
Kanye,"It was straight embarrassing how y'all played him
"
Kanye,"Last year shoppin' my demo, I was tryin' to shine
"
Kanye,"Every motherfucker told me that I couldn't rhyme
"
Kanye,"Now I could let these dream killers kill my self-esteem
"
Kanye,"Or use my arrogance as the steam to power my dreams
"
Kanye,"I use it as my gas, so they say that I'm gassed
"
Kanye,"But without it I'd be last, so I ought to laugh
"
Kanye,"So I don't listen to the suits behind the desk no more
"
Kanye,"You can't say shit to Kanye West no more
"
Kanye,"I'm Kon, the Louis Vuitton Don
"
Kanye,"Bought my mom a purse, now she Louis Vuitton Mom
"
Kanye,"I ain't play the hand I was dealt, I changed my cards
"
Kanye,"I prayed to the skies and I changed my stars
"
Kanye,"I went to the malls and I balled too hard
"
Kanye,"""Oh my god, is that a black card?""
"
Kanye,"I turned around and replied, ""Why yes
"
Kanye,"But I prefer the term African American Express""
"
Kanye,"Brains, power, and muscle, like Dame, Puffy, and Russell
"
Kanye,"Your boy back on his hustle, you know what I've been up to
"
Kanye,"Mayonnaise-colored Benz, I push Miracle Whips
"
Kanye,"So this A&R over at Roc-A-Fella, named Hip Hop Picked the ""Truth"" beat for Beanie. And I was in the session with him. I had my demo with me. You know, like I always do. I play the songs, he's like ""Who that spittin'?"" I'm like ""It's me."" He's like ""Oh, well okay.""
"
Kanye,"Uhh, he started talkin' to me on the phone, going back and forth
"
Kanye,"Just askin' me to send him beats, and I'm thinking he's trying to get into managing producers, cause he had this other kid named Just Blaze he was messin' with
"
Kanye,"So won't you raise your glass won't you
"
Kanye,"And um, he was friends with my mentor, No ID. And No ID told him, ""Look, man, you wanna mess with Kanye you need to tell him that you like the way he rap""
"
Kanye,"No ID: ""Yo, you wanna sign him, tell him you like how he rap""
"
Kanye,"I was all, I dunno if he was gassin' me or not but he's like he wanna manage me as a rapper AND a producer
"
Kanye,"I'm like oh shit. I was messin' with, uh, D-Dot also. People were like this, started talking about the ghost production but that's how I got in the game. If it wasn't for that, I wouldn't be here. So you know, after they picked that ""Truth"" beat I was figuring I was gonna do some more work but shit just wasn't poppin' off like that. I was stayin' in Chicago, I had my own apartment, I be doin' like, just beats for local acts just to try to keep the lights on, and then to go out and buy, get a Pelle Pelle off lay-away, get some Jordans or something or get a TechnoMarine, that's what we wore back then
"
Kanye,"I made this one beat where I sped up this Harold Melvin sample I played it for Hip over the phone, he's like, ""Oh, yo that shit is crazy Jay might want it for this compilation album he doin', called The Dynasty. And at that time, like the drums really weren't soundin' right to me So I went and um, I was listening to Dre Chronic 2001 at that time. And really I just, like bit the drums off ""Xxplosive"" and put it like with a sped-up sample, and now it's kind of like my whole style, when it started, when he rapped on ""This Can't Be Life.""
"
Kanye,"And that was like, really the first beat of that kind that was on The Dynasty album. I could say that was the the resurgence of the soul sound You know, I got to come in and track the beat and at the time I was still with my other management. I really wanted to roll with Hip Hop cause I, I just needed some fresh air, you know what I'm sayin' cause I been there for a while. I appreciated what they did for me but, you know there's a time in every man's life where he gotta make a change. Try to move up to the next level. And that day I came and I tracked the beat and I got to meet JAY-Z and he said, ""Oh you a real soulful dude.""
"
Kanye,"And he, uh, played the song cause he already spit his verse by the time I got to the studio. You know how he do it, one take. And he said
"
Kanye,"""Tell me what you think of this."" And I heard it, and I was thinking like, man, I really wanted more like of the simple type JAY-Z. I ain't want like the, the more introspective, complicated rhy- or the... in my personal opinion. So he asked me, ""What you think of it?""
"
Kanye,"And I was like, ""Man that shit tight,"" you know what I'm sayin', man what I'ma tell him? I was on the train, man, you know. So after that, I went back home. And man I'm, I'm just in Chicago, I'm trying to do my thing. You know, I got groups. I got acts I'm trying to get on, and like there wasn't nothin' really like poppin' off the way it should have been. One of my homies that was one of my artists, he got signed. But it was supposed to really go through my production company, but he ended up going straight with the company. So, like I'm just straight holdin' the phone, gettin' the bad news that dude was tryin' to leave my company. And I got evicted at the same time. So I went down and tracked the beats from him, I took that money, came back, packed all my shit up in a U-Haul, maybe about ten days before I had to actually get out so I ain't have to deal with the landlord cause he's a jerk. Me and my mother drove to...
"
Kanye,"...Newark, New Jersey. I hadn't even seen my apartment. I remember I pulled up...
"
